source,activityid,facultyid,userid,work_title,year,publisher,publisher_location,isbn_print,doi,pages,page_count,authors,url,status
FAR,36964,112049187,112049187,Facilitating Student Success in Criminal Justice Programs,2016.0,,,,,nan,,[],,"[{""id"": 36964, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,36965,112049187,112049187,Facilitating Student Success in Criminal Justice Programs,2015.0,,,,,nan,,[],,"[{""id"": 36965, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,36966,112049187,112049187,Rural Social Disorganization,2014.0,,,,,nan,,[],,"[{""id"": 36966, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2014, ""termid"": ""2013/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,36982,112049187,112049187,"Guiding Student/Agency Collaboration: Research, Teaching, and Community Involvement",2014.0,,,,,nan,,[],,"[{""id"": 36982, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37012,112049187,112049187,Predicting Police Support for a Gang Prevention Program,2009.0,,,,,nan,,[],,"[{""id"": 37012, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2009, ""termid"": ""2009/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37014,112049187,112049187,Dimensionality of the Fear of Crime,2009.0,,,,,nan,,[],,"[{""id"": 37014, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2009, ""termid"": ""2008/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37016,112049187,112049187,Searching for a Pattern: The Effects of Officer Education on Policing,2008.0,,,,,nan,,[],,"[{""id"": 37016, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2008, ""termid"": ""2007/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37018,112049187,112049187,Measuring Protective Behaviors: Do perceptions of disorder matter?,2007.0,,,,,nan,,[],,"[{""id"": 37018, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2007, ""termid"": ""2007/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37019,112049187,112049187,Starbucks and the Sheraton: An Analysis of Papers Presented at the 2007 ACJS Meeting in Seattle.,2007.0,,,,,nan,,[],,"[{""id"": 37019, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2007, ""termid"": ""2006/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37021,112049187,112049187,Assessing Police Corruption Issues.,2006.0,,,,,nan,,[],,"[{""id"": 37021, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2006, ""termid"": ""2006/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37041,111358865,111358865,"Guiding Student/Agency Collaboration: Research, Teaching, and Community Involvement",2014.0,,,,,nan,,[],,"[{""id"": 37041, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37045,111358865,111358865,Facilitating Student Success in Criminal Justice Programs,2016.0,,,,,nan,,[],,"[{""id"": 37045, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37046,111358865,111358865,Facilitating Student Success in Criminal Justice Programs,2015.0,,,,,nan,,[],,"[{""id"": 37046, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37072,113116449,113116449,Breastfeeding duration predicts greater maternal sensitivity over the next decade,2017.0,Jounral of Human Lactation,,,,740-814,,[],,"[{""id"": 37072, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37089,114067626,114067626,Architectural effect on the self-assembly of supramolecular triblock copolymer melts,2007.0,,,,,nan,,[],,"[{""id"": 37089, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2007, ""termid"": ""2007/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37090,114067626,114067626,"Thermoreversible bond formation in end-linking, difunctional polymer blends",2008.0,,,,,nan,,[],,"[{""id"": 37090, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2008, ""termid"": ""2008/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37095,114067626,114067626,Phase Separation in Composite DPPC/DOPC Lipid Bilayers as determined from a Microscopic Model and Self-Consistent Field Theory,2004.0,,,,,nan,,[],,"[{""id"": 37095, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2004, ""termid"": ""2004/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37097,114067626,114067626,Fluctuation effects in block copolymers,2008.0,,,,,nan,,[],,"[{""id"": 37097, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2008, ""termid"": ""2008/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37098,114067626,114067626,Supramolecular assembly of inhomogenous polymers,2007.0,,,,,nan,,[],,"[{""id"": 37098, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2007, ""termid"": ""2007/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37099,114067626,114067626,POLY 14-Well-defined block copolymers through H-bonding: Unique properties and morphologies,2007.0,,,,,nan,,[],,"[{""id"": 37099, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2007, ""termid"": ""2007/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37104,114067626,114067626,Thermoreversible bond formation in multi-component polymer blends,2007.0,,,,,nan,,[],,"[{""id"": 37104, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2007, ""termid"": ""2007/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37142,111717214,111717214,"""Tag. You're It!"" Engaging K-6 Students To Close The Climate Science Knowledge Gap",,,,,10.1130/abs/2017am-302799,nan,,[],,"[{""id"": 37142, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37145,111717214,111717214,"Preliminary geochronology of sand ramps, coral pink sand dunes, Utah",,,,,10.1130/abs/2017am-302799,nan,,[],,"[{""id"": 37145, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37148,111717214,111717214,Quantifying Post-Fire Hillslope And Debris Flow Erosion In A Steep Catchment Using High-Resolution Structure From Motion,,,,,10.1130/abs/2017am-299999,nan,,[],,"[{""id"": 37148, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37149,111717214,111717214,Post-Fire Aeolian Deposition And Carbon Flux In Western Rangelands,,,,,10.1130/abs/2017am-302989,nan,,[],,"[{""id"": 37149, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37156,111717214,111717214,In spite of ourselves,,Geological Society of America Abstracts with Programs,,,,nan,,[],,"[{""id"": 37156, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37218,111351647,111351647,Understanding and responding to students’ thinking: A study in measurement and theory building,2017.0,,,,,nan,,[],,"[{""id"": 37218, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 37218, ""status"": ""Submitted"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 2, ""completionorder"": 2}, {""id"": 37218, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,37273,114048778,114048778,Shortfall-Based Optimal Placement of Security Resources for Mobile IoT Scenarios,2017.0,,,,,nan,,[],,"[{""id"": 37273, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37274,114048778,114048778,Shortfall-Based Optimal Security Provisioning for Internet of Things,2017.0,,,,,nan,,[],,"[{""id"": 37274, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37275,114048778,114048778,A Game of Things: Strategic Allocation of Security Resources for IoT,2017.0,,,,,nan,,[],,"[{""id"": 37275, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37276,114048778,114048778,Evaluating the Privacy Implications of Frequent Itemset Disclosure,2017.0,,,,,nan,,[],,"[{""id"": 37276, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37278,114048778,114048778,Evaluating the impact of social media in detecting health-violating restaurants,2016.0,,,,,nan,,[],,"[{""id"": 37278, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37279,114048778,114048778,Multi-Sorted Inverse Frequent Itemsets Mining: On-Going Research,2016.0,,,,,nan,,[],,"[{""id"": 37279, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37280,114048778,114048778,Strategic Security Resource Allocation for Internet of Things,2016.0,,,,,nan,,[],,"[{""id"": 37280, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37281,114048778,114048778,Metric Logic Program Explanations for Complex Separator Functions,2016.0,,,,,nan,,[],,"[{""id"": 37281, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37282,114048778,114048778,ChoiceGAPs: Competitive Diffusion as a Massive Multi-player Game in Social Networks,2016.0,,,,,nan,,[],,"[{""id"": 37282, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37283,114048778,114048778,Ensemble Models for Data-driven Prediction of Malware Infections,2016.0,,,,,nan,,[],,"[{""id"": 37283, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37291,112002659,112002659,"Guiding Student/Agency Collaboration: Research, Teaching, and Community Involvement",2014.0,,,,,nan,,[],,"[{""id"": 37291, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37293,114068806,114068806,Privacy for All: Ensuring Fair and Equitable Privacy Protections,2018.0,Journal of Machine Learning Research,,,,nan,,[],,"[{""id"": 37293, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 37293, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,37294,114068806,114068806,Measuring Personality for Automatic Elicitation of Privacy Preferences,2017.0,,,,,84-95,,[],,"[{""id"": 37294, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37296,114068806,114068806,A Model-Checking Approach for Enforcing Purpose-Based Privacy Policies,2017.0,,,,10.1109/pac.2017.31,nan,,[],,"[{""id"": 37296, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37304,114068806,114068806,Misusing Sensory Channel to Attack Industrial Control Systems,2018.0,,,,,nan,,[],,"[{""id"": 37304, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37309,114068806,114068806,Model Checking of Security Properties in Industrial Control Systems (ICS),2018.0,,,,,nan,,[],,"[{""id"": 37309, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37312,111110226,111110226,“2x1D Image Registration and Comparison”,2010.0,,"San Jose, CA",,,#753838,,[],,"[{""id"": 37312, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37337,113164447,113164447,Exploiting Domain and Program Structure to Synthesize Efficient and Precise Data Flow Analyses (T),2015.0,,,,,nan,,[],,"[{""id"": 37337, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2015, ""termid"": ""2015/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37340,113164447,113164447,Minimizing the Size of Path Conditions Using Convex Polyhedra Abstract Domain,2015.0,,,,,1--5,,[],,"[{""id"": 37340, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2015, ""termid"": ""2015/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37341,113164447,113164447,User-defined backtracking criteria for symbolic execution,2014.0,,,,,1--5,,[],,"[{""id"": 37341, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2014, ""termid"": ""2014/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37344,113164447,113164447,Structurally Dened Conditional Data- ow Static Analysis,2018.0,,,,,nan,,[],,"[{""id"": 37344, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37345,113164447,113164447,Optimization and Assessment of Path Constraints in Symbolic Execution,2015.0,,,,,nan,,[],,"[{""id"": 37345, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2015, ""termid"": ""2015/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37346,113164447,113164447,Generation of Ecient Test Cases for Mutation Testing,2016.0,,,,,nan,,[],,"[{""id"": 37346, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37347,113164447,113164447,Program Transformation for Symbolic Java Path nder,,,,,,nan,,[],,"[{""id"": 37347, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37348,113164447,113164447,Function Equivalence Veri cation of Sequential and MPI Versions of the Eikonal Algorithm,2017.0,,,,,nan,,[],,"[{""id"": 37348, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37349,113164447,113164447,Conditional Data-Flow Analysis Framework,2017.0,,,,,nan,,[],,"[{""id"": 37349, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37354,111110226,111110226,High Level Synthesis using Vivado HLS for optimizations of SHA-3,2017.0,,,,,nan,,[],,"[{""id"": 37354, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37368,111643744,111643744,Three-dimensional Graphene Scaffold for Musculoskeletal Tissue Engineering,2017.0,Orthopaedic Research Society,"San Diego, CA",,,nan,,[],,"[{""id"": 37368, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37420,111609937,111609937,Dose-effect of children’s psychosocial rehabilitation on the daily functioning of youth with serious emotional disturbance,2009.0,,,,,nan,,[],,"[{""id"": 37420, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2009, ""termid"": ""2009/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37479,113161429,113161429,Building an effective online thermodynamics course for undergraduate engineering students,2017.0,,"Columbus, OH.",,,nan,,[],,"[{""id"": 37479, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37588,114011762,114011762,"Fate, Transport, and Policy Implications of Residential Pharmaceutical Drugs",2017.0,,"Boise, Idaho",,,nan,,[],,"[{""id"": 37588, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37589,114011762,114011762,Assessing Idaho’s rural and urban difference in the acceptance of water resources management strategies,2017.0,,,,,nan,,[],,"[{""id"": 37589, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37677,114080133,114080133,Multi-hazard Assessment and Scenario Toolbox (MhAST): A Framework for Analyzing Compounding Effects of Multiple Hazards,2017.0,,,,,nan,,[],https://agu.confex.com/agu/fm17/meetingapp.cgi/Paper/226735,"[{""id"": 37677, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37678,114080133,114080133,A Data Analysis Toolbox for Modeling the Global Food-Energy- Water Nexus,,,,,,nan,,[],https://agu.confex.com/agu/fm17/meetingapp.cgi/Paper/248131,"[{""id"": 37678, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37679,114080133,114080133,Developing a Shuffled Complex-Self Adaptive Hybrid Evolution (SC-SAHEL) Framework for Water Resources Management and Water- Energy System Optimization,2017.0,,,,,nan,,[],https://agu.confex.com/agu/fm17/meetingapp.cgi/Paper/213443,"[{""id"": 37679, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37681,114080133,114080133,Quantifying Changes in Los Angeles River Breakout Triggered by Sea Level Rise Using a Hydrodynamic Model,2017.0,,,,,nan,,[],https://agu.confex.com/agu/fm17/meetingapp.cgi/Paper/247903,"[{""id"": 37681, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37682,114080133,114080133,A Generalized Framework for Non-Stationary Extreme Value Analysis,2017.0,,,,,nan,,[],https://agu.confex.com/agu/fm17/meetingapp.cgi/Paper/259113,"[{""id"": 37682, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37782,112176072,112176072,"Electromagnetic-Induced Alteration of Hydraulic Conductivity of Coarse-Grained Soils, Potential Application for Liquefaction Mitigation",2017.0,ASCE,,,,10,,[],,"[{""id"": 37782, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37809,113158701,113158701,Recommendations for successfully establishing university-school partnerships and evaluating school-based mental health programs.,2017.0,,,,,nan,,[],,"[{""id"": 37809, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37810,113158701,113158701,Building and sustaining relationships in social work field education: Lessons learned from the online program.,2017.0,,,,,nan,,[],,"[{""id"": 37810, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37867,113116029,113116029,Pursuing Equitable Development through Arts & Preservation: Cleveland’s Detroit Shoreway Community Development Organization,2018.0,,,,,nan,,[],,"[{""id"": 37867, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,37961,112104411,112104411,X-ray Radiation Induced Effects in Selected Chalcogenide Glasses and CBRAM Devices Based on them,2017.0,IEEE,,,10.1109/wmed.2017.7916918,1-4,,[],,"[{""id"": 37961, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,38022,111643332,111643332,"""Almost Unknown to the General Reader"": Melville’s Marginalia in Thomas Warton’s The History of English Poetry",2021.0,Palgrave,,,,"Herman Melville’s marked and annotated copy of Thomas Warton’s The History of English Poetry (London: Ward, [1871]) epitomizes the fate of Melville’s dispersed library while also illustrating the challenges and importance of his reading and marginalia to ongoing scholarship on his life and writings. The 1,032-page volume left Melville’s library following his death in 1891. It was discovered in the 1930s, subsequently lost, and rediscovered in 1999. Twice rebound and missing its original endpapers (and therefore, most likely, Melville's usual ownership inscription), the extremely brittle volume has been photographed by Houghton Library and digitized at Melville’s Marginalia Online. Along with following the historian’s account of English literature from the Eleventh Century to the poetry of the Reformation, Melville’s markings and annotations reveal his preoccupation with Warton’s attention to subjects “almost unknown to the general reader.” His marginalia gravitate uncannily to Warton’s discussions of lost works, dispersals of libraries, works rescued from oblivion, languages and writings concealed by ecclesiastical dictates, banned writings, and esoteric modes of literary expression—all topics with deep aesthetic and biographical connections to Melville's own writings and to his failed career as a popular author. The book also contains marginalia on writers Melville had already studied in still-surviving volumes, such as his copies of Dante, Shakespeare, and Milton, whose works had profoundly influenced his own writings, as well as unique marginalia on now-forgotten writers excerpted by Warton, and by whom no works owned by Melville are known to survive. Dating deep within the period of reputational decline that followed his failure as a marketable writer, when he closely studied works of poetry and criticism while quietly pursuing his own sophisticated efforts in verse, Melville’s marginalia in Warton’s History of English Poetry offer an unparalleled look into an obscure but artistically fertile period of his life and thought.",,[],,"[{""id"": 38022, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 38022, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,38159,114066469,114066469,Oncostatin M Induces Barrier Dysfunction in Human Brain Microvascular Endothelium via Snail-Dependent Repression of TAMPs,2017.0,The FASEB Journal,"9650 Rockville Pike Bethesda, MD 20814",,http://www.fasebj.org/doi/abs/10.1096/fasebj.31.1_supplement.679.9,1,,[],http://www.fasebj.org/doi/abs/10.1096/fasebj.31.1_supplement.679.9,"[{""id"": 38159, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,38160,114066469,114066469,The Extracellular Matrix Proteoglycan Decorin is Upregulated by Endothelial Cells During Inflammation and Contributes to Blood-Brain Barrier Dysfunction,2017.0,The FASEB Journal,"9650 Rockville Pike Bethesda, MD 20814",,http://www.fasebj.org/doi/abs/10.1096/fasebj.31.1_supplement.682.4?rss=1,nan,,[],http://www.fasebj.org/doi/abs/10.1096/fasebj.31.1_supplement.682.4?rss=1,"[{""id"": 38160, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,38161,114066469,114066469,Neutrophil Extracellular Traps Contribute to Endothelial Barrier Dysfunction During Sepsis,2017.0,The FASEB Journal,"Bethesda, MD 20814",,http://www.fasebj.org/doi/abs/10.1096/fasebj.31.1_supplement.679.1?related-urls=yes&legid=fasebj%3b31%2f1_supplement%2f679.1,nan,,[],http://www.fasebj.org/doi/abs/10.1096/fasebj.31.1_supplement.679.1?related-urls=yes&legid=fasebj%3B31%2F1_Supplement%2F679.1,"[{""id"": 38161, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,38162,114066469,114066469,Simulated Microgravity Decreases LINC Complex Expression in MSCs,2017.0,,,,,nan,,[],,"[{""id"": 38162, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,38345,113079626,113079626,Evaluating active learning with cost and memory awareness,2018.0,IPDPS,,1530-2075,10.1109/ipdps.2018.00031,nan,,[],https://ieeexplore.ieee.org/document/8425175,"[{""id"": 38345, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,38399,111110323,111110323,Creating a STEM Identity: Investment with Return,2014.0,American Society for Engineering Education,,,,"Creating a STEM Identity: Investment with Return Establishing a strong STEM identity on this metropolitan campus has been an important step toward creating a climate conducive to facilitating fundamental change. Examples of such change include building collaborations among faculty within and across departments,establishing the identity of students as part of a community beyond their chosen major,improving the efficiency and effectiveness of university systems, and perhaps most importantly in higher education, developing a framework to think very purposefully about ways to effect change. The College of Engineering on this metropolitan campus began focusing heavily on student success initiatives in 2004 with support from the Engineering Schools of the West Initiative, through The Hewlett Foundation. This first wave of initiatives was critically assessed,and engineering student success became a focal point for the College of Engineering. Internal research conducted under this grant exposed numerous roadblocks that impeded students' academic success, particularly in the mathematics sequence. In 2010, another large grant, funded through the National Science Foundation Science Talent Expansion Program, was awarded to help focus on increasing the numbers of students graduating with STEM degrees. This grant engaged an interdisciplinary, cross-college team of educators passionate about continuous improvement and pedagogical reform. All activities associated with this grant were deliberately categorized as “STEM” activities, in order to further unify the STEM community and its sense of common purpose. Within approximately one year of the STEP grant's launch, a second grant was awarded, a NSF Innovation through Institutional Integration grant. This paper discusses and presents supporting data to show how creating a STEM identity has been a critical step towards cross-curricular integration and improvements in pedagogical training. Structures and policies have changed on campus. Across campus, educational research and curriculum collaboration is expanding. Information distribution to STEM majors has changed, and a sense of STEM community and culture has emerged.",,[],https://peer.asee.org/20219,"[{""id"": 38399, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2014, ""termid"": ""2014/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,38402,114001930,114001930,Evaluating the Application of Microbial Induced Calcite Precipitation Technique to Stabilize Expansive Soils,2018.0,,,,,nan,,[],,"[{""id"": 38402, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,38403,114001930,114001930,Evaluating the Effectiveness of Soil-Native Bacteria in Precipitating Calcite to Stabilize Expansive Soils,2018.0,,,,,5-10,,[],,"[{""id"": 38403, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
