source,activityid,facultyid,userid,work_title,year,publisher,publisher_location,isbn_print,doi,pages,page_count,authors,url,status
FAR,34852,111615748,111615748,Chapter 32 - Electromagnetic Enhancement of Microbially Induced Calcite Precipitation,2017,Springer,,ISBN978-981-10-4077-1,,nan,,[],https://link.springer.com/book/10.1007%2F978-981-10-4077-1#about,"[{""id"": 34852, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,34853,111615748,111615748,Document Scanning,2005,McGraw-Hill,,,,nan,,[],,"[{""id"": 34853, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2005, ""termid"": ""2005/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,34990,113094020,113094020,BSU Introduction to Art OER,2018,BSU,Blackboard,,,nan,,[],,"[{""id"": 34990, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2020, ""termid"": ""2019/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 34990, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 2, ""completionorder"": 2}, {""id"": 34990, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2018, ""termid"": ""2018/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 34990, ""status"": ""Revise &amp; Resubmit"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 3, ""completionorder"": 3}]"
FAR,35051,113116836,113116836,"Web-based learning: Design, implementation, and evaluation",2018,Springer,"New York, NY",978-3-319-67839-9,,"This second edition is a practical, easy-to-read resource on web-based learning. The book ably and clearly equips readers with strategies for designing effective online courses, creating communities of web-based learners, and implementing and evaluating based on an instructional design framework. Case example, case studies, and discussion questions extend readers skills, inspire discussion, and encourage readers to explore the trends and issues related to online instructional design and delivery.",,[],http://www.springer.com/us/book/9783319678399,"[{""id"": 35051, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,35848,114002257,114002257,The Textbook and the Lecture: Education in the Age of new Media,2017,Johns Hopkins University Press,Baltimore,1421424339,,"Why are the fundamentals of education apparently so little changed in our era of digital technology? This question can best be answered not by imagining an uncertain high-tech future, but by examining a well-documented past—a history of instruction and media that extends from Gilgamesh to Google. Norm Friesen looks to the combination and reconfiguration of oral, textual, and more recent media forms to understand the longevity of so many educational arrangements and practices. ""Should be required reading."" -Greg Carr, Afro. Studies, Howard U.",,[],https://jhupbooks.press.jhu.edu/content/textbook-and-lecture,"[{""id"": 35848, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,35899,111240873,111240873,College eSports: What You Need to Know,2018,Baxajaunak Technology,"Boise, ID",,,nan,,[],,"[{""id"": 35899, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2018, ""termid"": ""2018/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 35899, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,36050,111208039,111208039,"The Unholy Trinity: The IMF, World Bank and WTO",2003,Zed Books,,,,nan,,[],,"[{""id"": 36050, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2003, ""termid"": ""2003/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,36055,111208039,111208039,"Immigration, Environment and Security on the U.S.-Mexico Border",2019,Palgrave Macmillan,,,,"This book examines the convergence of conservation and security efforts along the U.S.-Mexico border in Arizona. The author presents a unique analysis of the history of Cabeza Prieta National Wildlife Refuge, a federally protected border wilderness area. Beginning in the early 1990s, changes to U.S. immigration policy dramatically altered the political and natural landscape in and around Cabeza Prieta. In particular, the increasing presence of Border Patrol has contributed to environmental degradation in wilderness. Complicated human rights concerns are also explored in the book. Protecting wildlife in an area with high rates of undocumented border-crossing and smuggling results in complex and sometimes controversial conservation policies. Ultimately, the observations and analysis presented in this book illustrate ways in which the politics of race and nationalism are subtly, but significantly, interwoven into border environmental and security policies.",,[],https://www.palgrave.com/gp/book/9783030318130,"[{""id"": 36055, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 36055, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 36055, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 36055, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,36094,112103235,112103235,An Introduction to Probability and Stochastic Processes,2013,Wiley,,978-0471684497,,nan,,[],,"[{""id"": 36094, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,36095,112103235,112103235,An Introduction to System Modeling and Control,2017,Lulu Press (Self Published),,,,nan,,[],,"[{""id"": 36095, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,36114,112176072,112176072,Chapter 32 - Electromagnetic Enhancement of Microbially Induced Calcite Precipitation,2017,Springer,,ISBN978-981-10-4077-1,,nan,,[],https://link.springer.com/book/10.1007%2F978-981-10-4077-1#about,"[{""id"": 36114, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,36160,114088853,114088853,Massacres: Bioarchaeological and forensic anthropology approaches,2018,University Press of Florida,,,,nan,,[],,"[{""id"": 36160, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2018, ""termid"": ""2018/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 36160, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,36175,112125622,112125622,Imagining Education: Beyond the Logic of Global Neoliberal Capitalism,2017,Information Age Publishing,,978-1-68123-746-6,,nan,,[],,"[{""id"": 36175, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,36456,114082071,114082071,Governing Human Well-Being - Domestic and International Determinants,2018,Palgrave MacMillan,,,,nan,,[],,"[{""id"": 36456, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,36538,111643688,111643688,The Fool & The Bee,2018,,,,,Book of poems under consdieration at numerous publishing houses in USA and UK.,,[],,"[{""id"": 36538, ""status"": ""Submitted"", ""term"": ""Fall"", ""year"": 2018, ""termid"": ""2018/02"", ""listingorder"": 2, ""completionorder"": 2}, {""id"": 36538, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,36540,111643688,111643688,Three Essays: The Poem's Soul,2019,,,,,"Book of essays. Finished. Ready for submission. Of the four sections, three sections have appeared in other journals.",,[],,"[{""id"": 36540, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 36540, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 36540, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,36591,111110252,111110252,"Corrections: From Research, to Policy, to Practice",2017,Sage Publishing,,,,nan,,[],,"[{""id"": 36591, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,36592,111110252,111110252,Taboo Issues in Social Science: Challenging Conventional Wisdom,2017,Vernon Books,"Wilmington, DE",,,nan,,[],,"[{""id"": 36592, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,36593,111110252,111110252,Criminology: The Essentials,2017,Sage Publishing,"Thousand Oaks, CA",,,nan,,[],,"[{""id"": 36593, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,36596,111110252,111110252,"Correctional Assessment, Casework & Counseling",2019,American Correctional Association,,,,"Tony asked Jessica and myself to join him as authors on the newest edition of the Correctional Assessment, Casework & Counseling book. We began discussing revisions last semester (Fall 2017) and expect to submit the new edition to the publisher by this summer (2018).",,[],,"[{""id"": 36596, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,36716,113083482,113083482,"Game-Based Learning: Theory, Strategies and Performance Outcomes",2017,"Nova Science Publishers, Inc.","Hauppauge, NY",978-1536119008,,nan,,[],,"[{""id"": 36716, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37088,114067626,114067626,Phase separation in mixed bilayers containing saturated and mono-unsaturated lipids with cholesterol as determined from a microscopic model,2005,,,,,nan,,[],,"[{""id"": 37088, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2005, ""termid"": ""2005/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37320,114088575,114088575,Struggle on the North Santiam: Power and Community on the Margins of the American West,2020,Oregon State University Press,"Corvallis, OR",,,nan,,[],,"[{""id"": 37320, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2020, ""termid"": ""2019/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 37320, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 37320, ""status"": ""Revise &amp; Resubmit"", ""term"": ""Summer"", ""year"": 2018, ""termid"": ""2018/01"", ""listingorder"": 3, ""completionorder"": 3}, {""id"": 37320, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,37335,114048094,114048094,In the Middle (Novella),2018,,,,,nan,,[],,"[{""id"": 37335, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 37335, ""status"": ""Submitted"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,37336,114048094,114048094,The Edible Goddess (Novel),2018,,,,,nan,,[],,"[{""id"": 37336, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 37336, ""status"": ""Submitted"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,37338,114048094,114048094,Culture of Inequality,2020,Routledge,,,,nan,,[],,"[{""id"": 37338, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2020, ""termid"": ""2019/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 37338, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 37338, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,37484,111114223,111114223,College eSports: What You Need to Know,2018,,,,,nan,,[],,"[{""id"": 37484, ""status"": ""In Progress"", ""term"": ""Summer"", ""year"": 2018, ""termid"": ""2018/01"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 37484, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37485,111114223,111114223,College eSports: What You Need to Know,2018,,,,,nan,,[],,"[{""id"": 37485, ""status"": ""In Progress"", ""term"": ""Summer"", ""year"": 2018, ""termid"": ""2018/01"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 37485, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,37641,114081229,114081229,"Correctional Assessment, Casework & Counseling",2019,Springer,,,,"Tony asked Jessica and myself to join him as authors on the newest edition of the Correctional Assessment, Casework & Counseling book. We began discussing revisions last semester (Fall 2017) and expect to submit the new edition to the publisher by this summer (2018).",,[],,"[{""id"": 37641, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2020, ""termid"": ""2020/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 37641, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,38171,112176072,112176072,"Special Publication, Geohazards, Environmental Geotechncis, and Biotreated Gomaterials and Foundations",2018,Chinese Civil Engineering Soceity / China Institution of Civil Engineers,Shanghai China,,,nan,,[],,"[{""id"": 38171, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 38171, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,38306,113070031,113070031,Haikus de camioner/Truck Driver Haikus by Dolors Miquel,2019,Francis Boutle,London,9781916490697,,Translation of a major collection of poetry by contemporary Catalan poet Dolors Miquel,,[],,"[{""id"": 38306, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 38306, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,38365,113118110,113118110,"Overcoming Writers' Block: Retention, Persistence, and Writing Programs",2017,Utah State University Press,"Logan, UT",,,This is an co-edited book collection. Role: Co-Principal,,[],,"[{""id"": 38365, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 38365, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 38365, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 1966, ""termid"": ""1965/03"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,38366,113118110,113118110,Building Relationships: Online Dating and the New Logics of Internet Culture,2017,Lexington Books,"Lanham, MD",,,"Matchmaking is a tradition as old as marriage itself, and the activities and practices surrounding it have shifted alongside marriage. Building Relationships: Online Dating and the New Logics of Internet Culture uses an apparatus approach to media analysis in order to examine online dating in relation to contemporary marriage and American culture. Shepherd analyzes the logics of compatibility, online dating site procedures, and user narratives of popular matchmaking sites in order to determine whether the synchronic logic of online dating is compatible with the historically diachronic logic of marriage.",,[],,"[{""id"": 38366, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,38562,111110323,111110323,Annual editions: Psychology 17/18 (47th ed.).,2017,McGraw-Hill,"New York, NY",978-1259657696,,nan,,[],,"[{""id"": 38562, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,38598,114004157,114004157,The Curious Writer,2022,Pearson,,,,We are working on two versions of the The Curious Writer -- one for the digital platform (Revel) and a print version. Our revision deadline is May 2019.,,[],,"[{""id"": 38598, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,38765,113121174,113121174,The Cambridge Companion to David Foster Wallace,2018,Cambridge University Press,,,,nan,,[],,"[{""id"": 38765, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2018, ""termid"": ""2018/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,39135,112088556,112088556,Chapter 32 - Electromagnetic Enhancement of Microbially Induced Calcite Precipitation,2017,Springer,,ISBN978-981-10-4077-1,,nan,,[],https://link.springer.com/book/10.1007%2F978-981-10-4077-1#about,"[{""id"": 39135, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,39175,111259074,111259074,Design Thinking,2018,,,,,nan,,[],,"[{""id"": 39175, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,39395,111110548,111110548,Wireless Telecommuting Implications for HR Managers,2007,Society for Human Resource Management,,,,nan,,[],,"[{""id"": 39395, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2007, ""termid"": ""2006/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 39395, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2006, ""termid"": ""2006/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,39834,111728000,111728000,Getting Started with the SDCC/MetaLink 8051 C Cross Compiler/Assembler and the XS 40 Prototyping Platform--a User’s Guide,2001,,,,,nan,,[],,"[{""id"": 39834, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2001, ""termid"": ""2001/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,39873,111615748,111615748,Chapter 32 - Electromagnetic Enhancement of Microbially Induced Calcite Precipitation,2017,Springer,,ISBN978-981-10-4077-1,,nan,,[],https://link.springer.com/book/10.1007%2F978-981-10-4077-1#about,"[{""id"": 39873, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2017, ""termid"": ""2017/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,40181,111112331,111112331,Training professionals’ web design toolkit (FrontPage 2003),2004,HRD Press,"Amherst, MA",0-87425-779-4,,nan,,[],,"[{""id"": 40181, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2004, ""termid"": ""2004/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,40422,112103403,112103403,Embellish,2018,Absolutely Amazing Ebooks,"Key West, FL",1945772786,,nan,,[],,"[{""id"": 40422, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,40696,113162964,113162964,"Materials and Processes for CO2 Capture, Conversion and Sequestration",2018,"John Wiley & Sons, Inc.",,,,nan,,[],,"[{""id"": 40696, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2018, ""termid"": ""2018/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,40698,113162964,113162964,Metal-Organic Frameworks (MOFs): Energy and Informatics,2015,Open Access Journal Crystals,,,,nan,,[],,"[{""id"": 40698, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2015, ""termid"": ""2015/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,40699,113162964,113162964,"Polymer Composites for Energy Harvesting, Conversion and Storage",2014,American Chemical Society,,,,nan,,[],,"[{""id"": 40699, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2014, ""termid"": ""2014/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,40937,111643642,111643642,Reconstruction: Core Documents,2018,Ashbrook,Ashland OH,1878802453,,nan,,[],https://www.amazon.com/Reconstruction-Core-Documents-Scott-Yenor/dp/1878802453/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=,"[{""id"": 40937, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2018, ""termid"": ""2018/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,41253,111110261,111110261,The Holocene Prehistory of Guyana,2019,Ian Randle,Miami,notyetassigned,,nan,,[],,"[{""id"": 41253, ""status"": ""Accepted"", ""term"": ""Summer"", ""year"": 2019, ""termid"": ""2019/01"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,41254,111110261,111110261,The Prehistoric Rock Art of Guyana,2019,University of Guyana,Georgetown,notyetavailable,,nan,,[],,"[{""id"": 41254, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,41367,111110214,111110214,The Politics of Intergovernmental Relations,2016,Birkdale,"San Diego, CA",978-942456-04-9,,nan,,[],,"[{""id"": 41367, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,41390,111301723,111301723,Revolver (Stories),2018,BCC Press,"Salt Lake City, UT",978-1948218009,,"Collection of 10 short stories, 9 or which were previously published and the remaining 1 accepted for publication as the book went to press. Several of the stories have won awards.",,[],,"[{""id"": 41390, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,41474,114043970,114043970,Criminology: The Essentials 4th Ed.,2020,Sage,,,,nan,,[],,"[{""id"": 41474, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2020, ""termid"": ""2019/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 41474, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2018, ""termid"": ""2018/02"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,41651,111669892,111669892,Introduction to Teaching Physical Education,2020,Human Kinetics,"Champaign, IL",,,nan,,[],,"[{""id"": 41651, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2019, ""termid"": ""2019/01"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 41651, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 5, ""completionorder"": 5}]"
FAR,41734,111110006,111110006,Lady in Red on a Gray Background (Miguel Delibes)(novel translation),2023,,,,,nan,,[],,"[{""id"": 41734, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 41734, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 41734, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 41734, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 41734, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2021, ""termid"": ""2021/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 41734, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 41734, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2020, ""termid"": ""2020/02"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,41759,111706620,111706620,"Planning Powerful Instruction: 7 Must Make Moves to Transform How We Teach - and How Students Learn, Grades 6-12",2019,Corwin,"Thousand Oaks, CA:",,,"This book provides an overview of inquiry as cognitive apprenticeship and assists teachers to use this model in all subject areas, grades 6-12",,[],,"[{""id"": 41759, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 41759, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 5, ""completionorder"": 5}]"
FAR,41761,111706620,111706620,"Genre Labs, 3-5, 6-8; and Research Labs, 3-5, 6-8.",2018,American Reading Company,"King of Prussia, PA",,,"These are textbooks for school aged students to help them develop expertise as readers, writers and researchers.",,[],,"[{""id"": 41761, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,42024,111640423,111640423,Deployment Indicators for Small Modular Reactors,2018,International Atomic Energy Agency,Vienna,978-92-0-105718-1,,"Substantial progress has been made in many IAEA Member States in the development of small modular reactors (SMRs) as a potential option to enhance energy supply security in both developed and developing countries. In synergy with other available alternatives, SMRs can be considered as a future flexible energy source for generating electricity and industrial process heat, particularly for countries and/or sites for which large nuclear power plants would not be viable. This publication provides IAEA Member States with a methodology to evaluate indicators for deploying SMRs in a national energy portfolio by analysing the key factors. It elaborates the specific attributes of SMRs and evaluates their deployment potential from the viewpoints of energy demand, finance and economics, infrastructure, climate change and energy security in an energy portfolio. The publication also uses case studies to illustrate the types of conditions that are potentially favourable to using an SMR. This publication aims at giving Member States an enhanced capacity to apply a simplified process for country level self-assessment, with the flexibility to adapt to country specific needs. However, rather than attempting to determine or suggest whether SMRs should be adopted by a country, it provides a starting point for Member.",,[],,"[{""id"": 42024, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2018, ""termid"": ""2018/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,42050,111112597,111112597,"Learning Through Practice: Doing Statistics, First edition",2019,Van Griner Learning,"Cincinatti, OH","ISBN-13978-1-61740-711-6,ISBN-101-61740-711-9",,"The workbook Learning Through Practice: Doing Statistics was written to get students to do and write with data driven questions for students to practice statistical methods and write explanations of statistical concepts. Questions emphasize choosing appropriate procedures, executing correct methodology using software (primarily R) or formulas for simple inferences, and writing interpretations of results. Students develop their understanding of relationships between variables through simple linear regression with inference for slope, chi-square tests and ANOVA. Sections include questions that encourage students to 1) reason critically, including understanding the limitations of the procedures, 2) reflect on when and why procedures are used, 3) develop multivariate thinking and 4) discuss concepts in groups. Used in an algebra-based statistical methods course, this workbook is written for students who have had no prior statistics course with the goal of preparing them for a second course in statistics or research methods in the sciences.",,[],,"[{""id"": 42050, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 6, ""completionorder"": 6}]"
