source,activityid,facultyid,userid,work_title,year,publisher,publisher_location,isbn_print,doi,pages,page_count,authors,url,status
FAR,1076,111110410,111110410,Is Spotlighting Enough? Environmental NGOs and the Commission for Environmental Cooperation,2006.0,,,,,Jan-46,,"['Alm, L. R.', 'Burkhart, R. E.']",http://scholarworks.boisestate.edu/polsci_facpubs/24,"[{""id"": 1076, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2006, ""termid"": ""2006/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1077,111110410,111110410,Scientists and Environmental Policy: A Canadian-US Perspective,1999.0,,,,,Jan-39,,"['Alm, L. R.']",http://scholarworks.boisestate.edu/pubadmin_facpubs/28,"[{""id"": 1077, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1999, ""termid"": ""1998/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1093,111110347,111110347,When Nostalgia is the Scent We Follow,2011.0,,,,10.1353/rvt.2011.0005,21-Sep,,"['Ballenger, B.']",http://scholarworks.boisestate.edu/english_facpubs/15,"[{""id"": 1093, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1094,111110347,111110347,Our Mornings with Murray,2008.0,,,,,40-46,,"['Ballenger, B.']",,"[{""id"": 1094, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2008, ""termid"": ""2008/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1095,111110347,111110347,Our Mornings with Murray,2008.0,,,,,40-46,,"['Ballenger, B.']",http://scholarworks.boisestate.edu/english_facpubs/60,"[{""id"": 1095, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2008, ""termid"": ""2008/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1096,111110347,111110347,"""Stumbling into the Light of New Meanings""",2007.0,UC-Davis,,,,21-22,,"['Ballenger, B.']",,"[{""id"": 1096, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2007, ""termid"": ""2006/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1114,111113451,111113451,Conflicted objectives: The NCLBA vs. a flat world.,2008.0,,,,,57-69,,"['Wickstrom, C.', 'Bieter Jr, J. P.', 'Boothe, D. R.']",,"[{""id"": 1114, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2008, ""termid"": ""2008/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1115,111113451,111113451,Conflicted objectives: The NCLBA vs. a flat world.,2008.0,,,,,57-69,,"['Wickstrom, C.', 'Bieter Jr, J. P.', 'Boothe, D. R.']",,"[{""id"": 1115, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2008, ""termid"": ""2008/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1133,112002659,112002659,Repeat Citizens in Motor Vehicle Stops: A Black Experience,2008.0,,,,10.1300/j222v06n01_04,41-63,,"['Bostaph, L. M.']",http://scholarworks.boisestate.edu/crimjust_facpubs/29,"[{""id"": 1133, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2008, ""termid"": ""2008/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1134,112002659,112002659,Serving crime victims: Agency needs and barriers,2015.0,,,,,nan,,"['King, L.', 'Bostaph, L. M.', 'Gillespie, L.', 'Goodson, A. J.', 'Lopez, J. M.']",,"[{""id"": 1134, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1135,111110006,111110006,Craving Credibility: Teresa de Avila's Shifting Discourse in Meditaciones sobre los Cantares,2000.0,,,,,417-423,,"['Boucher, T. C.']",http://scholarworks.boisestate.edu/lang_facpubs/9,"[{""id"": 1135, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2000, ""termid"": ""1999/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1148,111110070,111110070,Is Spotlighting Enough? Environmental NGOs and the Commission for Environmental Cooperation,2006.0,,,,,Jan-46,,"['Alm, L. R.', 'Burkhart, R. E.']",http://scholarworks.boisestate.edu/polsci_facpubs/24,"[{""id"": 1148, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2006, ""termid"": ""2006/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1149,111110070,111110070,"Democracy, Capitalism, and Income Inequality: Seeking Causal Directions",2007.0,,,,10.1163/156913307x233683,481-507,,"['Burkhart, R. E.']",http://scholarworks.boisestate.edu/polsci_facpubs/31,"[{""id"": 1149, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2007, ""termid"": ""2007/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1150,111110070,111110070,Paying for Long-Term Care in the Gem State: The Federal and State Laws Influencing How Long-Term Care Services for Idaho’s Growing Aged and Disabled Populations Are-and Will Be-Funded,2012.0,,,,,nan,,"['Hyer, A.', 'Hannah, E. L.', 'Toevs, S. E.', 'Burkhart, R. E.']",,"[{""id"": 1150, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2012, ""termid"": ""2011/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1151,111110070,111110070,"""Inequality Data and Explanations of Democracy""",2010.0,International Political Science Association: The Committee on Concepts and Methods,,,,nan,,"['Burkhart, R. E.']",,"[{""id"": 1151, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1152,111110070,111110070,"Open Borders, Open Regimes? Testing Causal Direction between Globalization and Democracy, 1970-2000",2003.0,,,,,23-Jan,,"['Burkhart, R. E.', 'de Soysa, I.']",http://scholarworks.boisestate.edu/polsci_facpubs/25,"[{""id"": 1152, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2003, ""termid"": ""2002/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1156,111201769,111201769,The Strange and Surprising World of Curriculum Reform and Its Consequences for Eighteenth-Century Studies,2011.0,,,,,29-39,,"['Campbell, A. M.']",http://scholarworks.boisestate.edu/english_facpubs/78,"[{""id"": 1156, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1157,111201769,111201769,"The Limits of ""Laudable Action"": Women's Marital Choice in John Shebbeare's The Marriage Act",2007.0,,,,,13-24,,"['Campbell, A. M.']",http://scholarworks.boisestate.edu/english_facpubs/68,"[{""id"": 1157, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2007, ""termid"": ""2006/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1166,111110314,111110314,"Stress, healing, coping and the quest for civility",2013.0,,,,,34-39,,"['Clark, C. M.']",,"[{""id"": 1166, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2013, ""termid"": ""2012/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1167,111110314,111110314,Healing from the Bitter Pill of Incivility,2012.0,,,,,32-34,,"['Clark, C. M.']",http://scholarworks.boisestate.edu/nursing_facpubs/95,"[{""id"": 1167, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2012, ""termid"": ""2011/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1168,111110314,111110314,From incivility to civility: Transforming the culture,2010.0,,,,,nan,,"['Clark, C. M.']",http://www.reflectionsonnursingleadership.com/pages/vol36_3_clark5.aspx,"[{""id"": 1168, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1169,111110314,111110314,What faculty can do to foster civility,2010.0,,,,,nan,,"['Clark, C. M.']",www.reflectionsonnursingleadership.org/Pages/Vol36_2_Clark3.aspx,"[{""id"": 1169, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1170,111110314,111110314,What students can do to foster civility,2010.0,,,,,nan,,"['Clark, C. M.']",www.reflectionsonnursingleadership.org/Pages/Vol36_2_Clark4_Cardoni.aspx,"[{""id"": 1170, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1171,111110314,111110314,Why civility matters. Reflections on Nursing Leadership,2010.0,,,,,nan,,"['Clark, C. M.']",www.reflectionsonnursingleadership.org/Pages/Vol36_1_Clark2_civility.aspx,"[{""id"": 1171, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1185,112099407,112099407,Localization in Cross-Disciplinary Research: A Philosophical Approach,2010.0,,,,,nan,,"['Crowley, S. J.', 'Eigenbrode, S. D.', ""O'Rourke, M."", 'Wulfhorst, J.']",,"[{""id"": 1185, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1186,112099407,112099407,"Review of ""Science, Politics, and Evolution"" by Elisabeth A. Lloyd",2008.0,,,,,nan,,"['Crowley, S. J.']",http://ndpr.nd.edu/review.cfm?id=14505,"[{""id"": 1186, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2008, ""termid"": ""2008/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1187,112102649,112102649,"""The Enduring Myth of Ravi Varma""",2010.0,,,,,88-92,,"['Dinkar, N.']",,"[{""id"": 1187, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1188,112102649,112102649,"""Conversation as Substance""",2011.0,,,,,69,,"['Dinkar, N.']",,"[{""id"": 1188, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2011, ""termid"": ""2011/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1192,112192272,112192272,Providing Access to Electronic Journals,1998.0,,,,,1+,,"['Dworak, E.']",,"[{""id"": 1192, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 1998, ""termid"": ""1998/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1193,112192272,112192272,Body of a Dancer [book review],2012.0,Idaho Library Association,,,,na,,"['Dworak, E.']",http://theidaholibrarian.wordpress.com/,"[{""id"": 1193, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2012, ""termid"": ""2012/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1194,112192272,112192272,Interview with E-resources Librarian Lyndsay Wyatt,2010.0,,,,,na,,"['Dworak, E.']",http://theidaholibrarian.wordpress.com/,"[{""id"": 1194, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1195,112192272,112192272,Library Programs Online [book review],2010.0,,,,,na,,"['Dworak, E.']",http://theidaholibrarian.wordpress.com/,"[{""id"": 1195, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1196,112192272,112192272,Keeping Up with Library Technology,2009.0,,,,,na,,"['Dworak, E.']",http://theidaholibrarian.wordpress.com/,"[{""id"": 1196, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2009, ""termid"": ""2009/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1197,112192272,112192272,Got to Move it Move it!,2015.0,,,,,nan,,"['Dworak, E.']",,"[{""id"": 1197, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2015, ""termid"": ""2014/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1198,112192272,112192272,Interlibrary Loan on the Web,1999.0,,,,,235-244,,"['Dworak, E.']",,"[{""id"": 1198, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 1999, ""termid"": ""1999/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1199,112192272,112192272,"Radical Usability (or, Why You Need to Stop Redesigning Your Website)",2000.0,,,,,86-92,,"['Dworak, E.']",,"[{""id"": 1199, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2000, ""termid"": ""2000/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1200,112192272,112192272,A New Age of Accessibility,2002.0,,,,,19-21,,"['Dworak, E.']",,"[{""id"": 1200, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2002, ""termid"": ""2002/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1201,112192272,112192272,From Theory to (Virtual) Reality: Usability Testing in your Library,2001.0,,,,,15-Dec,,"['Dworak, E.']",,"[{""id"": 1201, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2001, ""termid"": ""2001/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1202,112192272,112192272,Fabulous Freebies,2009.0,,,,,33-43,,"['Silva, J. G.', 'Dworak, E.', 'Leeder, K.', 'Seely, S. R.']",http://scholarworks.boisestate.edu/lib_facpubs/51,"[{""id"": 1202, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2009, ""termid"": ""2009/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1203,112192272,112192272,Making Your Library More Delicious,2009.0,The Idaho Library Association,,,,"Sometimes there are too many new words floating around. And sometimes, the same old words have new, perplexing meanings. So it is with ""social bookmarking"" and ""delicious."" I thought I had the bookmarking thing down—I save things that I like so that I can get back to them again, right? And I know what it means to be social—that's what I do on Saturday night after I've recovered from the work week. But what are the two of them put together? And what is this thing called ""Delicious?"" This column will cover those topics and give you a toolkit for learning more.",,"['Dworak, E.']",http://scholarworks.boisestate.edu/lib_facpubs/36,"[{""id"": 1203, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2009, ""termid"": ""2009/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1204,112192272,112192272,Reference By Any Other Name,2010.0,The Idaho Library Association,,,,"Librarians have been doing long-distance reference work for a very long time. Libraries have used telephones since sometime in the late 1800s or early 1900s and email since before I began my career in 1996. Even chat reference can hardly be called an ""emerging reference service""--I first remember hearing about it at a Southern California Online Users Group conference a decade ago. Though reference via machines is not new, we seem to be at a pivotal time. There are currently so many possibilities for reaching out to our patrons that it can be hard to make sense of which options to offer.This is not made easier by a difficult fiscal environment, rapidly changing technology, and a plethora of other services that are also changing rapidly. What's a librarian to do? This column is meant to make some small sense of that question, both for those of us currently offering a wide range of distance reference services and those who wish they could do more.",,"['Dworak, E.']",http://scholarworks.boisestate.edu/lib_facpubs/37,"[{""id"": 1204, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1205,112192272,112192272,To-do List Test Lab,2014.0,The Idaho Library Association,,,,nan,,"['Dworak, E.']",https://theidaholibrarian.wordpress.com/2014/11/24/to-do-list-test-lab/,"[{""id"": 1205, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1206,111110155,111110155,"A Constructivist Education, Conceptual Change, and the Role of Technology",1991.0,,,,,39-56,,"['Dykstra Jr, D. I.']",http://scholarworks.boisestate.edu/physics_facpubs/60,"[{""id"": 1206, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1991, ""termid"": ""1990/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1212,114002257,114002257,Media and Education: Mythologies Old and New.,2013.0,,,,,"In recent years, school science has been the target of increasing critique for two reasons. On the one hand, it is said to enforce ‘epic’ images of science that celebrate the heroes and heroic deeds that established the scienti?c canon and its methods and thereby falsi?es the history and nature of science. On the other hand, the sciences are presented as objective, making factual statements independent of location and time--a claim that runs counter to the current mainstream canon of scienti?c knowledge as socially and individually constructed. In this article, we suggest that contexts leading to new scienti?c knowledge make science objective and subjective simultaneously. Our approach, which focuses on the performative dimensions of (school) science, works to overcome the distinctions between knowledge and knowing and the associated distinction between theory and practice. We show the signi?cance of the performative dimension through a comparison of anatomy lectures and texts from the 17th century and in present-day biology classrooms. We underscore the need to retain and investigate the historical connections between the founding of (scienti?c) knowledge and its present-day form taught in schools.",,"['Friesen, N.']",http://www.medienimpulse.at/articles/view/516,"[{""id"": 1212, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2013, ""termid"": ""2012/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1213,114002257,114002257,"Less is More: A Response to Ihde, Rosenberger, Borgmann, Barney and Sřrensen",2011.0,,,,,229-234,,"['Friesen, N.']",,"[{""id"": 1213, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1217,114002258,114002258,Big history’s greatest lesson? Learning humility from our commonality.,2014.0,,,,,8-Jul,,"['Gabbard, D.']",https://www.academia.edu/6561227/Big_Historys_Greatest_Lesson_How_to_Find_Humility_in_Our_Commonality,"[{""id"": 1217, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2014, ""termid"": ""2013/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1236,112032282,112032282,The Genetics of Innocence: Analysis of 194 U.S. DNA Exonerations,2011.0,,,,10.1146/annurev-genom-082509-141715,97-120,,"['Hampikian, G.', 'West, E.', 'Akselrod, O.']",http://scholarworks.boisestate.edu/bio_facpubs/153,"[{""id"": 1236, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1237,112032282,112032282,DockoMatic-Automated Ligand Creation and Docking,2010.0,,,,,nan,,"['Hampikian, G.', 'Bullock, C.', 'Jacob, R.', 'McDougal, O.', 'Anderson, T.']",,"[{""id"": 1237, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1238,112032282,112032282,When DNA Won't Work,2012.0,,,,,nan,,"['Hampikian, G.', 'Visser, R.']",,"[{""id"": 1238, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2012, ""termid"": ""2012/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1242,111114223,111114223,Cloud party: The Intersection of virtual worlds and mainstream social networks,2013.0,ISTE Special Interest Group for Virtual Environments,,,,72-76,,"['Haskell, C. C.']",http://issuu.com/edovation/docs/vej_june_2013,"[{""id"": 1242, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2013, ""termid"": ""2013/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1247,111110183,111110183,A literature review of polygraph countermeasures and the comparison question technique,2015.0,,,,,81-96,,"['Handler, M.', 'Honts, C. R.', 'Blalock, B.']",,"[{""id"": 1247, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1248,111110183,111110183,Successive hurdles employment screening with complementary technologies,2016.0,The American Association of Police Polygraphists,,,,8-15,,"['Handler, M.', 'Honts, C. R.']",,"[{""id"": 1248, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1267,112142993,112142993,Screening for early identification and intervention: How accurate are existing tools and procedures in predicting first grade reading outcomes?,2009.0,,,,,174-194,,"['Johnson, E. S.', 'Jenkins, J. R.', 'Petscher, Y.', 'Catts, H. W.']",,"[{""id"": 1267, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2009, ""termid"": ""2009/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1268,112142993,112142993,Validating an alternate assessment,2004.0,,,,,266-75,,"['Johnson, E. S.', 'Arnold, N.']",,"[{""id"": 1268, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2004, ""termid"": ""2004/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1282,111110323,111110323,Evaluating the Undergraduate Research Assistantship Experience,2008.0,,,,,32-33,,"['Landrum, R. E.']",http://scholarworks.boisestate.edu/psych_facpubs/100,"[{""id"": 1282, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2008, ""termid"": ""2007/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1283,111110323,111110323,I'm Getting My Bachelor's Degree in Psychology--What Can I Do With It?,2001.0,,,,,20-22,,"['Landrum, R. E.']",http://scholarworks.boisestate.edu/psych_facpubs/105,"[{""id"": 1283, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2001, ""termid"": ""2001/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1284,111110323,111110323,Maximizing Undergraduate Opportunities: The Value of Research and Other Experiences,2002.0,,,,,15-18,,"['Landrum, R. E.']",http://scholarworks.boisestate.edu/psych_facpubs/104,"[{""id"": 1284, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2002, ""termid"": ""2001/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1285,111110323,111110323,New Odds for Graduate Admissions in Psychology,2004.0,,,,,"20-21,32",,"['Landrum, R. E.']",http://scholarworks.boisestate.edu/psych_facpubs/102,"[{""id"": 1285, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2004, ""termid"": ""2003/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1286,111110323,111110323,"Skills for Undergraduate Psychology Majors: Because You Need It, Do We Measure It?",2010.0,,,,,23-25,,"['Landrum, R. E.']",http://scholarworks.boisestate.edu/psych_facpubs/99,"[{""id"": 1286, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1287,111110323,111110323,The Curriculum Vita: A Student's Guide to Preparation,2005.0,,,,,"28-29,42",,"['Landrum, R. E.']",http://scholarworks.boisestate.edu/psych_facpubs/101,"[{""id"": 1287, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2005, ""termid"": ""2004/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1288,111110323,111110323,Tips for Doing Well in Psychology Courses,2002.0,,,,,16-19,,"['Landrum, R. E.']",http://scholarworks.boisestate.edu/psych_facpubs/103,"[{""id"": 1288, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2002, ""termid"": ""2001/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1289,111110323,111110323,Warning: GRE Changes Are Closer Than They Appear,2010.0,,,,,11,,"['Landrum, R. E.']",http://scholarworks.boisestate.edu/psych_facpubs/98,"[{""id"": 1289, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1290,111110323,111110323,Three head ARE better than one: Questions (and answers) about graduate school,2012.0,,,,,14-Dec,,"['Landrum, R. E.']",,"[{""id"": 1290, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2012, ""termid"": ""2012/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1291,111110323,111110323,Warning: GRE changes are closer than they appear.,2010.0,,,,,11,,"['Landrum, R. E.']",,"[{""id"": 1291, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1292,111110323,111110323,Three heads are better than one: Questions (and answers) about graduate school.,2013.0,,,,,9-Aug,,"['VanderStoep, S.', 'Handelsman, M.', 'Landrum, R. E.']",,"[{""id"": 1292, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2013, ""termid"": ""2012/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1293,111110323,111110323,Family Dynamics and Attitudes Toward Marriage,1994.0,,,,,425-431,,"['Muench, D. M.', 'Landrum, R. E.']",http://scholarworks.boisestate.edu/psych_facpubs/116,"[{""id"": 1293, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 1994, ""termid"": ""1994/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1294,111110323,111110323,Assessment of Cultural Diversity at Metropolitan Universities,2000.0,,,,,43-52,,"['Landrum, R. E.', 'Dillinger, R. J.', 'Vandernoot, E. A.']",http://scholarworks.boisestate.edu/psych_facpubs/96,"[{""id"": 1294, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2000, ""termid"": ""1999/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1295,111110323,111110323,Motivational Differences among Traditional and Nontraditional Students Enrolled in Metropolitan Universities,2000.0,,,,,87-92,,"['Landrum, R. E.', 'McAdams, J. M.', 'Hood, J.']",http://scholarworks.boisestate.edu/psych_facpubs/95,"[{""id"": 1295, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2000, ""termid"": ""2000/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1297,111110323,111110323,Editorial,2015.0,Educational Publication Foundation,,,10.1037/stl0000026,6-Jan,,"['Gurung, R. A.', 'Landrum, R. E.']",,"[{""id"": 1297, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1304,113116836,113116836,Situational qualities exhibited by exceptional presenters,2011.0,,,,,1-13,,"['Dunlap, J. C.', 'Lowenthal, P. R.']",http://scholarworks.boisestate.edu/edtech_facpubs/38,"[{""id"": 1304, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1305,113116836,113116836,Which conference do you attend? A look at the conference attendance of educational technology professionals.,2012.0,,,,,nan,,"['Lowenthal, P.']",,"[{""id"": 1305, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2012, ""termid"": ""2012/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1306,113116836,113116836,Creating accessible video for the online classroom,2016.0,,,,,"3, 6",,"['Greear, K.', 'Lowenthal, P. R.']",,"[{""id"": 1306, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1307,113116836,113116836,Teaching presence,2008.0,,,,,"1-2, 4",,"['Lowenthal, P. R.', 'Parscal, T.']",,"[{""id"": 1307, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2008, ""termid"": ""2008/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1323,112100122,112100122,Biomass Briquettes: Turning Waste into Energy,2010.0,,,,,46-49,,"['McDougal, O. M.', 'Weires, N.']",http://scholarworks.boisestate.edu/chem_facpubs/14,"[{""id"": 1323, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
